"/Users/antique/IdeaProjects/code-antlr/storage/codebase/type1/mCW_R/35401.java","57","1","7","7","2","7","0","0","5"
"/Users/antique/IdeaProjects/code-antlr/storage/codebase/type1/mCW_R/40501.java","10","1","14","14","5","25","0","0","15"
"/Users/antique/IdeaProjects/code-antlr/storage/codebase/type1/mCW_R/25401.java","2","2","4","4","1","9","0","0","7"
"/Users/antique/IdeaProjects/code-antlr/storage/codebase/type1/mCW_R/50501.java","2","1","0","0","1","3","0","0","3"
"/Users/antique/IdeaProjects/code-antlr/storage/codebase/type1/mCW_R/301.java","1","2","6","6","1","4","0","1","15"
"/Users/antique/IdeaProjects/code-antlr/storage/codebase/type1/mCW_R/22002.java","3","2","5","5","2","10","0","0","7"
"/Users/antique/IdeaProjects/code-antlr/storage/codebase/type1/mCW_R/57102.java","15","1","5","5","1","5","0","0","3"
"/Users/antique/IdeaProjects/code-antlr/storage/codebase/type1/mCW_R/32901.java","4","1","10","10","1","5","0","0","5"
"/Users/antique/IdeaProjects/code-antlr/storage/codebase/type1/mCW_R/47801.java","34","1","105","105","5","44","0","0","17"
"/Users/antique/IdeaProjects/code-antlr/storage/codebase/type1/mCW_R/22901.java","2","2","4","4","1","9","0","0","6"
"/Users/antique/IdeaProjects/code-antlr/storage/codebase/type1/mCW_R/57801.java","4","1","2","2","1","5","0","0","3"
"/Users/antique/IdeaProjects/code-antlr/storage/codebase/type1/mCW_R/32002.java","1","1","2","2","1","3","0","0","3"
"/Users/antique/IdeaProjects/code-antlr/storage/codebase/type1/mCW_R/47102.java","1","0","3","3","0","1","0","0","3"
"/Users/antique/IdeaProjects/code-antlr/storage/codebase/type1/mCW_R/19702.java","5","0","8","8","1","4","0","0","2"
"/Users/antique/IdeaProjects/code-antlr/storage/codebase/type1/mCW_R/24302.java","3","2","5","5","2","10","0","0","7"
"/Users/antique/IdeaProjects/code-antlr/storage/codebase/type1/mCW_R/51202.java","4","1","21","21","0","8","0","0","1"
"/Users/antique/IdeaProjects/code-antlr/storage/codebase/type1/mCW_R/34302.java","6","1","6","6","1","4","0","0","7"
"/Users/antique/IdeaProjects/code-antlr/storage/codebase/type1/mCW_R/41202.java","3","0","4","4","0","4","0","0","1"
"/Users/antique/IdeaProjects/code-antlr/storage/codebase/type1/mCW_R/18001.java","4","1","5","5","1","5","0","0","3"
"/Users/antique/IdeaProjects/code-antlr/storage/codebase/type1/mCW_R/33701.java","6","1","16","16","2","8","0","0","11"
"/Users/antique/IdeaProjects/code-antlr/storage/codebase/type1/mCW_R/46601.java","11","1","43","43","4","13","0","0","21"
"/Users/antique/IdeaProjects/code-antlr/storage/codebase/type1/mCW_R/18902.java","2","1","0","0","0","3","0","0","3"
"/Users/antique/IdeaProjects/code-antlr/storage/codebase/type1/mCW_R/23701.java","3","2","11","11","2","6","0","1","11"
"/Users/antique/IdeaProjects/code-antlr/storage/codebase/type1/mCW_R/56601.java","4","0","0","0","0","4","0","0","0"
"/Users/antique/IdeaProjects/code-antlr/storage/codebase/type1/mCW_R/51701.java","18","1","30","30","3","14","1","0","9"
"/Users/antique/IdeaProjects/code-antlr/storage/codebase/type1/mCW_R/24601.java","4","2","7","7","1","7","0","0","7"
"/Users/antique/IdeaProjects/code-antlr/storage/codebase/type1/mCW_R/41701.java","1","0","5","5","0","2","0","0","0"
"/Users/antique/IdeaProjects/code-antlr/storage/codebase/type1/mCW_R/34601.java","6","1","6","6","1","4","0","0","7"
"/Users/antique/IdeaProjects/code-antlr/storage/codebase/type1/mCW_R/18502.java","0","0","8","8","1","1","0","1","2"
"/Users/antique/IdeaProjects/code-antlr/storage/codebase/type1/mCW_R/46302.java","2","0","0","0","0","2","0","0","0"
"/Users/antique/IdeaProjects/code-antlr/storage/codebase/type1/mCW_R/33202.java","6","1","6","6","1","4","0","0","7"
"/Users/antique/IdeaProjects/code-antlr/storage/codebase/type1/mCW_R/56302.java","5","1","17","17","0","13","0","0","5"
"/Users/antique/IdeaProjects/code-antlr/storage/codebase/type1/mCW_R/23202.java","5","2","7","7","2","11","0","0","8"
"/Users/antique/IdeaProjects/code-antlr/storage/codebase/type1/mCW_R/50901.java","4","1","0","0","0","5","0","0","2"
"/Users/antique/IdeaProjects/code-antlr/storage/codebase/type1/mCW_R/25801.java","3","2","5","5","2","10","0","0","7"
"/Users/antique/IdeaProjects/code-antlr/storage/codebase/type1/mCW_R/40002.java","3","1","1","1","1","6","0","1","4"
"/Users/antique/IdeaProjects/code-antlr/storage/codebase/type1/mCW_R/35102.java","3","3","5","5","0","6","0","0","7"
"/Users/antique/IdeaProjects/code-antlr/storage/codebase/type1/mCW_R/50002.java","10","1","14","14","4","11","0","0","9"
"/Users/antique/IdeaProjects/code-antlr/storage/codebase/type1/mCW_R/25102.java","5","2","10","10","1","8","0","0","11"
"/Users/antique/IdeaProjects/code-antlr/storage/codebase/type1/mCW_R/40901.java","3","1","1","1","0","4","1","0","1"
"/Users/antique/IdeaProjects/code-antlr/storage/codebase/type1/mCW_R/35801.java","18","1","13","13","3","9","0","0","9"
"/Users/antique/IdeaProjects/code-antlr/storage/codebase/type1/mCW_R/57401.java","8","0","12","12","0","8","0","0","9"
"/Users/antique/IdeaProjects/code-antlr/storage/codebase/type1/mCW_R/22501.java","2","2","4","4","1","9","0","0","6"
"/Users/antique/IdeaProjects/code-antlr/storage/codebase/type1/mCW_R/47401.java","0","6","1","1","0","10","3","0","3"
"/Users/antique/IdeaProjects/code-antlr/storage/codebase/type1/mCW_R/32501.java","3","1","3","3","1","6","0","0","5"
"/Users/antique/IdeaProjects/code-antlr/storage/codebase/type1/mCW_R/19201.java","1","1","7","7","0","2","0","0","5"
"/Users/antique/IdeaProjects/code-antlr/storage/codebase/type1/mCW_R/602.java","3","4","7","7","0","10","1","1","15"
"/Users/antique/IdeaProjects/code-antlr/storage/codebase/type1/mCW_R/37902.java","1","0","3","3","2","1","0","1","4"
"/Users/antique/IdeaProjects/code-antlr/storage/codebase/type1/mCW_R/42802.java","6","0","6","6","0","6","0","0","0"
